0.04	0.01	0.000148946	0.12735	281.575	0
0.04	0.01	0.000148946	0.136458	280.128	0
0.04	0.01	0.000148946	0.146218	278.479	0
0.04	0.01	0.000148946	0.156675	276.604	0
0.04	0.01	0.000148946	0.16788	274.473	0
0.04	0.01	0.000148946	0.179887	272.055	0
0.04	0.01	0.000148946	0.192752	269.318	0
0.04	0.01	0.000148946	0.206538	266.224	0
0.04	0.01	0.000148946	0.221309	262.735	0
0.04	0.01	0.000148946	0.237137	258.812	0
0.04	0.01	0.000148946	0.254097	254.412	0
0.04	0.01	0.000148946	0.27227	249.497	0
0.04	0.01	0.000148946	0.291743	244.026	0
0.04	0.01	0.000148946	0.312608	237.963	0
0.04	0.01	0.000148946	0.334965	231.279	0
0.04	0.01	0.000148946	0.358922	223.951	0
0.04	0.01	0.000148946	0.384592	215.97	0
0.04	0.01	0.000148946	0.412098	207.34	0
0.04	0.01	0.000148946	0.44157	198.087	0
0.04	0.01	0.000148946	0.473151	188.256	0
0.04	0.01	0.000148946	0.506991	177.92	0
0.04	0.01	0.000148946	0.54325	167.177	0
0.04	0.01	0.000148946	0.582103	156.155	0
0.04	0.01	0.000148946	0.623735	145.005	0
0.04	0.01	0.000148946	0.668344	133.9	0
0.04	0.01	0.000148946	0.716143	123.026	0
0.04	0.01	0.000148946	0.767361	112.573	0
0.04	0.01	0.000148946	0.822243	102.722	0
0.04	0.01	0.000148946	0.881049	93.6362	0
0.04	0.01	0.000148946	0.944061	85.4484	0
0.04	0.01	0.000148946	1.01158	78.2578	0
0.04	0.01	0.000148946	1.08393	72.1264	0
0.04	0.01	0.000148946	1.16145	67.0807	0
0.04	0.01	0.000148946	1.24451	63.1159	0
0.04	0.01	0.000148946	1.33352	60.2018	0
0.04	0.01	0.000148946	1.42889	58.2879	0
0.04	0.01	0.000148946	1.53109	57.3117	0
0.04	0.01	0.000148946	1.64059	57.2066	0
0.04	0.01	0.000148946	1.75792	57.9085	0
0.04	0.01	0.000148946	1.88365	59.3501	0
0.04	0.01	0.000148946	2.01837	61.4359	0
0.04	0.01	0.000148946	2.16272	63.995	0
0.04	0.01	0.000148946	2.31739	66.7113	0
0.04	0.01	0.000148946	2.48313	69.0382	0
0.04	0.01	0.000148946	2.66073	70.1512	0
0.04	0.01	0.000148946	2.85102	69.0799	0
0.04	0.01	0.000148946	3.05492	65.1283	0
0.04	0.01	0.000148946	3.27341	58.3935	0
0.04	0.01	0.000148946	3.50752	49.9189	0
0.04	0.01	0.000148946	3.75837	41.2414	0
0.04	0.01	0.000148946	4.02717	33.5391	0
0.04	0.01	0.000148946	4.31519	26.8837	0
0.04	0.01	0.000148946	4.62381	20.3535	0
0.04	0.01	0.000148946	4.9545	13.2868	0
0.04	0.01	0.000148946	5.30884	6.34657	0
0.04	0.01	0.000148946	5.68853	1.33553	0
0.04	0.01	0.000148946	6.09537	0.138934	0
0.04	0.01	0.000148946	6.53131	3.96429	0
0.04	0.01	0.000148946	6.99842	13.5443	0
0.04	0.01	0.000148946	7.49894	27.0611	0
0.04	0.01	0.000148946	8.03526	38.8406	0
0.04	0.01	0.000148946	8.60994	45.1963	0
0.04	0.01	0.000148946	9.22571	46.9851	0
0.04	0.01	0.000148946	9.88553	47.3626	0
0.04	0.01	0.000148946	10.5925	48.981	0
0.04	0.01	0.000148946	11.3501	52.6808	0
0.04	0.01	0.000148946	12.1619	59.1173	0
0.04	0.01	0.000148946	13.0317	66.8889	0
0.04	0.01	0.000148946	13.9637	70.7364	0
0.04	0.01	0.000148946	14.9624	66.9812	0
0.04	0.01	0.000148946	16.0325	59.8741	0
0.04	0.01	0.000148946	17.1791	55.9479	0
0.04	0.01	0.000148946	18.4077	56.0037	0
0.04	0.01	0.000148946	19.7242	54.622	0
0.04	0.01	0.000148946	21.1349	49.6208	0
0.04	0.01	0.000148946	22.6464	44.1208	0
0.04	0.01	0.000148946	24.2661	38.9759	0
0.04	0.01	0.000148946	26.0016	35.8213	0
0.04	0.01	0.000148946	27.8612	33.4943	0
0.04	0.01	0.000148946	29.8538	30.8324	0
0.04	0.01	0.000148946	31.989	31.7597	0
0.04	0.01	0.000148946	34.2768	33.3768	0
0.04	0.01	0.000148946	36.7282	36.0748	0
0.04	0.01	0.000148946	39.355	43.1661	0
0.04	0.01	0.000148946	42.1697	44.572	0
0.04	0.01	0.000148946	45.1856	47.4675	0
0.04	0.01	0.000148946	48.4172	49.1585	0
0.04	0.01	0.000148946	51.88	46.5807	0
0.04	0.01	0.000148946	55.5904	44.0739	0
0.04	0.01	0.000148946	59.5662	32.8809	0
0.04	0.01	0.000148946	63.8263	26.2048	0
0.04	0.01	0.000148946	68.3912	26.7761	0
0.04	0.01	0.000148946	73.2825	28.7286	0
0.04	0.01	0.000148946	78.5236	29.9322	0
0.04	0.01	0.000148946	84.1395	30.0817	0
0.04	0.01	0.000148946	90.1571	28.1718	0
0.04	0.01	0.000148946	96.6051	25.9534	0
0.04	0.01	0.000162735	0.103514	284.931	0
0.04	0.01	0.000162735	0.110917	283.957	0
0.04	0.01	0.000162735	0.11885	282.845	0
0.04	0.01	0.000162735	0.12735	281.575	0
0.04	0.01	0.000162735	0.136458	280.128	0
0.04	0.01	0.000162735	0.146218	278.479	0
0.04	0.01	0.000162735	0.156675	276.604	0
0.04	0.01	0.000162735	0.16788	274.473	0
0.04	0.01	0.000162735	0.179887	272.055	0
0.04	0.01	0.000162735	0.192752	269.318	0
0.04	0.01	0.000162735	0.206538	266.224	0
0.04	0.01	0.000162735	0.221309	262.735	0
0.04	0.01	0.000162735	0.237137	258.812	0
0.04	0.01	0.000162735	0.254097	254.412	0
0.04	0.01	0.000162735	0.27227	249.497	0
0.04	0.01	0.000162735	0.291743	244.026	0
0.04	0.01	0.000162735	0.312608	237.963	0
0.04	0.01	0.000162735	0.334965	231.279	0
0.04	0.01	0.000162735	0.358922	223.951	0
0.04	0.01	0.000162735	0.384592	215.97	0
0.04	0.01	0.000162735	0.412098	207.34	0
0.04	0.01	0.000162735	0.44157	198.087	0
0.04	0.01	0.000162735	0.473151	188.256	0
0.04	0.01	0.000162735	0.506991	177.92	0
0.04	0.01	0.000162735	0.54325	167.177	0
0.04	0.01	0.000162735	0.582103	156.155	0
0.04	0.01	0.000162735	0.623735	145.005	0
0.04	0.01	0.000162735	0.668344	133.9	0
0.04	0.01	0.000162735	0.716143	123.026	0
0.04	0.01	0.000162735	0.767361	112.573	0
0.04	0.01	0.000162735	0.822243	102.722	0
0.04	0.01	0.000162735	0.881049	93.6362	0
0.04	0.01	0.000162735	0.944061	85.4484	0
0.04	0.01	0.000162735	1.01158	78.2578	0
0.04	0.01	0.000162735	1.08393	72.1264	0
0.04	0.01	0.000162735	1.16145	67.0807	0
0.04	0.01	0.000162735	1.24451	63.1159	0
0.04	0.01	0.000162735	1.33352	60.2018	0
0.04	0.01	0.000162735	1.42889	58.2879	0
0.04	0.01	0.000162735	1.53109	57.3117	0
0.04	0.01	0.000162735	1.64059	57.2066	0
0.04	0.01	0.000162735	1.75792	57.9085	0
0.04	0.01	0.000162735	1.88365	59.3501	0
0.04	0.01	0.000162735	2.01837	61.4359	0
0.04	0.01	0.000162735	2.16272	63.995	0
0.04	0.01	0.000162735	2.31739	66.7113	0
